x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,label
1,0,0,-1,1,0,0,-1,1,0,0,-1,1,0,0,-1,NROI
1,1,-2,-6,1,1,-2,-6,1,1,-2,-6,2,1,-2,-6,NROI
3,1,-1,-3,3,1,-1,-2,3,1,-1,-2,3,1,-1,-3,NROI
2,1,0,-1,2,1,0,-1,2,0,0,-1,2,0,0,-1,NROI
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,ROI
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ROI
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
-2,-2,-2,-1,-2,-2,-1,0,-1,0,0,0,0,0,1,1,NROI
-1,-1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,NROI
0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,ROI
0,0,-1,-1,0,0,0,-1,0,0,0,0,1,1,1,0,ROI
0,0,0,-1,1,0,0,0,1,1,0,0,2,1,1,0,NROI
0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-2,-1,0,0,-2,-1,0,0,-2,-1,0,0,-2,-1,0,0,NROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-1,-1,1,4,-1,-1,0,3,-1,-1,0,3,-1,-1,0,2,NROI
-2,-1,1,2,-2,-1,0,2,-3,-1,0,1,-3,-2,0,1,NROI
-2,0,1,1,-2,-1,0,1,-2,-1,0,0,-3,-2,-1,0,NROI
6,2,-4,-12,6,2,-4,-11,6,2,-4,-10,5,2,-3,-9,NROI
9,1,-7,-13,11,2,-5,-11,11,4,-3,-8,13,6,-1,-5,NROI
0,-1,-1,-2,2,0,0,-1,4,0,0,0,7,1,1,1,NROI
0,0,-1,-1,1,0,0,-1,2,1,0,0,3,2,1,1,NROI
-1,-1,0,0,-1,-1,0,0,0,0,0,0,1,1,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,ROI
0,1,1,1,0,1,1,1,0,0,0,1,-1,0,0,0,NROI
0,0,1,1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,NROI
1,0,-2,-2,0,1,0,-2,0,1,0,-1,-1,1,1,0,NROI
0,-2,-15,-38,0,1,-3,-23,0,4,5,-10,1,5,8,-3,NROI
11,-7,-16,-19,23,3,-11,-20,36,15,-4,-20,49,29,5,-16,NROI
4,5,16,43,0,-2,2,19,-3,-3,-3,4,-2,-1,0,-1,NROI
-15,18,29,29,-39,-2,18,25,-63,-29,2,22,-81,-58,-19,13,NROI
0,1,2,3,-2,0,0,0,-1,4,1,0,-3,5,3,0,NROI
2,3,3,3,0,1,1,1,-1,0,-1,-1,0,0,-4,-2,NROI
0,0,1,1,0,0,0,1,-1,0,0,0,-1,-1,-1,0,NROI
0,1,1,1,0,1,1,1,0,0,0,0,-1,0,0,0,NROI
0,0,-2,-3,0,1,0,-1,0,1,0,-2,1,3,-2,-6,NROI
-5,-4,-1,1,-6,-6,0,9,-6,-4,6,24,-6,5,23,44,NROI
-52,-43,-20,-7,-36,-22,0,7,-14,0,10,12,4,12,12,12,NROI
-4,1,1,-1,2,2,0,-3,2,1,-2,-5,1,-1,-5,-6,NROI
-2,0,2,0,-4,-2,2,0,-4,-1,1,0,-4,-1,2,0,NROI
1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,NROI
1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-2,NROI
3,1,1,1,2,0,0,0,2,0,-1,-1,0,0,-1,-2,NROI
2,1,0,-1,2,0,-1,-2,1,0,-1,-2,0,-2,-2,-3,NROI
0,0,0,1,-1,-1,1,1,-1,-2,0,2,-2,-2,-2,0,NROI
-3,-2,0,1,-3,-2,0,1,-2,-1,0,1,-2,1,3,5,NROI
-2,-1,0,4,-2,-1,0,3,-2,0,0,3,1,0,-1,2,NROI
-11,-5,4,15,-12,-6,4,15,-12,-6,4,14,-12,-5,4,15,NROI
-15,-4,4,9,-16,-5,4,9,-16,-5,3,9,-15,-4,5,10,NROI
2,0,-1,-2,2,0,-1,-2,2,0,-1,-2,4,2,0,-3,NROI
2,1,-1,-2,2,1,-1,-2,2,1,-1,-2,1,0,-1,-1,NROI
-2,-1,0,0,-2,-1,0,0,-3,-1,0,0,0,1,1,1,NROI
1,0,0,-1,1,0,0,-1,1,0,0,-1,2,2,1,0,NROI
2,1,-2,-6,1,1,-2,-6,1,1,-2,-6,2,1,-1,-6,NROI
2,0,-2,-3,2,0,-2,-4,2,0,-2,-3,3,2,0,-1,NROI
1,0,-1,-2,1,0,-1,-2,1,0,-1,-2,3,2,1,0,NROI
1,0,0,0,1,0,0,0,1,0,0,0,3,2,2,2,NROI
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,ROI
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,ROI
0,0,-2,-2,0,0,-2,-2,0,0,-2,-2,1,1,-1,-1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,ROI
0,0,0,2,0,0,0,2,0,0,0,2,1,1,1,2,NROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,ROI
-1,-1,-1,0,-1,0,0,0,-1,0,0,1,-3,-1,-1,0,NROI
-1,-1,0,0,0,0,0,1,0,0,1,1,0,2,3,4,NROI
0,-1,-2,-2,1,0,-1,-1,1,0,-1,-1,4,3,2,0,NROI
-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,1,ROI
-1,-1,-2,-2,0,0,-1,-2,0,0,-1,-2,2,3,1,0,NROI
0,0,-1,-1,0,0,0,-1,0,0,0,-1,2,2,3,2,NROI
-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,3,3,2,4,NROI
0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,2,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,ROI
0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,-2,0,1,1,NROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,0,1,1,1,ROI
-2,-1,0,0,-2,-1,0,0,-2,-1,0,0,-1,0,0,0,NROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-1,-1,0,2,-1,-1,0,2,-1,-1,0,1,-1,-1,0,1,NROI
-2,-1,0,2,-3,-2,0,2,-3,-2,0,1,-3,-2,0,1,NROI
-1,0,1,1,-1,0,1,1,-2,0,0,1,-2,0,0,1,NROI
5,2,-3,-9,5,2,-2,-8,5,2,-2,-8,4,2,-2,-8,NROI
8,0,-6,-10,8,2,-4,-8,9,3,-3,-7,9,4,-1,-5,NROI
6,-1,-1,-1,9,0,-1,-1,10,0,0,-1,12,5,4,3,NROI
1,0,-1,-1,2,0,0,-1,1,1,0,0,4,3,1,0,NROI
0,0,-2,-2,1,0,-2,-2,1,1,-2,-2,0,0,1,1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,ROI
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1,ROI
0,0,1,1,0,0,0,0,0,0,0,1,-2,-1,-1,0,ROI
0,1,1,1,0,0,0,1,0,0,0,0,-1,0,0,0,ROI
-2,0,1,1,-2,-1,1,4,-2,-2,0,5,-1,-1,0,2,NROI
1,2,3,-2,3,1,-4,-4,5,-1,-10,-7,2,0,-2,-1,NROI
9,-7,-32,-57,17,6,-17,-44,21,15,-6,-33,21,17,5,-16,NROI
0,0,0,-5,10,3,1,-5,17,5,-1,-7,33,13,-1,-9,NROI
-6,5,42,82,-11,-6,20,56,-13,-9,6,35,-15,-14,-7,15,NROI
-7,8,8,6,-25,-1,5,6,-40,-10,1,5,-62,-25,-2,7,NROI
2,2,-4,-3,5,4,-2,-3,6,6,-1,-2,1,0,-2,-2,NROI
0,0,0,0,-1,-1,0,0,-1,-1,-1,0,-2,-1,1,1,NROI
0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,0,1,ROI
-1,2,-5,-9,-4,-2,1,9,-9,-11,8,33,-1,8,27,50,NROI
-58,-36,-14,1,-34,-15,-1,6,-10,-1,2,3,2,4,2,2,NROI
0,0,0,-2,0,0,0,0,-3,-1,0,0,-2,-1,-2,-2,NROI
-2,-4,-5,-5,-1,-3,-2,-2,1,1,1,1,0,0,1,1,NROI
-3,0,2,0,-1,0,0,0,1,-1,-2,0,1,1,0,0,NROI
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,-1,NROI
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,ROI
2,2,1,0,2,0,-1,-1,2,-3,-4,-3,1,-6,-6,-3,NROI
0,-1,-2,-2,-1,-1,-2,-2,-1,0,0,0,0,2,3,3,NROI
-2,-2,-3,-1,-2,-2,-2,0,0,-1,0,1,2,2,3,3,NROI
-4,0,3,4,-4,0,2,3,-3,-1,1,2,-2,-1,0,0,NROI
1,0,-1,2,1,0,-1,2,0,-1,-2,2,-1,-2,-2,2,NROI
-12,-5,4,16,-12,-5,4,16,-12,-5,4,16,-11,-5,4,16,NROI
-15,-5,4,10,-15,-5,4,10,-15,-4,4,10,-15,-4,4,10,NROI
3,1,-2,-5,3,1,-2,-5,3,1,-2,-5,3,1,-2,-5,NROI
0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,NROI
0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,ROI
2,1,0,-2,2,1,-1,-2,1,0,-1,-2,1,0,-1,-2,NROI
2,1,-1,-5,2,1,-2,-6,1,1,-2,-6,1,1,-2,-6,NROI
2,1,0,-2,2,1,-1,-2,2,1,-1,-2,1,0,-1,-3,NROI
2,0,0,-1,2,1,0,-1,1,0,0,-2,1,0,-1,-2,NROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,ROI
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,ROI
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,ROI
1,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,ROI
0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,ROI
-4,-4,-4,-4,-2,-2,-2,-1,0,0,0,1,0,1,1,2,NROI
-3,-2,-1,0,-2,-2,-2,-1,1,1,0,0,3,3,3,2,NROI
1,3,4,5,-1,0,1,1,0,0,0,0,1,-1,-2,-2,NROI
3,3,2,0,-1,2,1,0,-3,1,2,-1,-5,-4,-5,-7,NROI
3,2,2,3,1,0,0,1,1,-1,-2,-1,-6,-8,-9,-9,NROI
2,4,2,0,0,1,1,0,-2,-1,1,1,-10,-9,-6,-4,NROI
3,4,4,3,2,0,-1,-2,1,-2,-5,-6,0,0,0,-1,NROI
4,3,3,3,0,0,1,-1,-4,-2,-1,-1,-1,-2,-3,0,NROI
1,2,2,1,-4,-2,0,2,-2,0,2,3,0,0,0,0,NROI
0,-2,-3,-4,2,0,-2,-3,3,2,-1,-2,0,0,0,1,NROI
-3,0,0,0,-2,-1,0,0,-2,0,0,0,0,-1,0,0,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,NROI
-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,NROI
-2,0,1,1,-2,-1,0,1,-2,0,0,1,-2,0,1,1,NROI
4,1,-2,-8,4,2,-2,-7,4,2,-2,-7,5,2,-1,-7,NROI
8,2,-3,-6,8,2,-3,-6,8,3,-2,-6,9,3,-2,-5,NROI
4,-1,-2,-4,5,0,-1,-3,5,1,0,-2,5,3,2,0,NROI
1,-1,-3,-5,2,0,-2,-4,4,2,-1,-3,5,3,1,-1,NROI
-2,-3,-1,0,-2,-2,0,0,0,-1,0,0,1,0,1,1,NROI
-1,-1,-1,-2,0,0,-1,-2,0,0,0,-1,1,1,0,0,NROI
0,0,0,-2,0,0,0,-1,1,1,1,0,2,1,1,0,NROI
-2,-2,-1,0,-1,-1,-1,0,-1,0,1,1,0,1,2,2,NROI
-2,-1,-1,0,-1,0,0,0,0,0,1,1,1,2,2,2,NROI
-2,-2,-1,-1,-2,-1,0,0,0,1,1,2,1,3,3,3,NROI
-3,-2,-1,-1,-2,-1,0,0,-1,0,1,1,1,2,3,3,NROI
-1,-2,-10,-26,0,0,-5,-16,2,2,1,-5,3,3,3,1,NROI
14,-10,-29,-41,28,5,-18,-34,43,21,-5,-26,54,36,9,-16,NROI
0,0,1,14,2,0,-3,2,6,0,-5,-3,11,0,-3,-1,NROI
-22,17,50,65,-41,-6,31,56,-54,-28,6,39,-59,-44,-18,17,NROI
-3,-2,0,1,-4,0,3,4,-10,-1,1,3,-21,-5,-4,0,NROI
-6,-3,-1,-2,-2,1,3,0,0,3,4,0,0,0,0,2,NROI
-8,-8,-5,-1,-9,-8,0,10,-5,-1,11,25,5,15,29,41,NROI
-47,-29,-14,3,-32,-12,-2,7,-15,2,7,9,-2,8,9,9,NROI
2,1,-2,-2,3,2,-2,-2,3,1,-2,-2,2,0,-2,-1,NROI
0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,1,1,-1,-1,NROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,ROI
1,1,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,ROI
1,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,-1,NROI
4,-4,-4,0,3,-5,-3,2,3,-4,-2,5,3,-4,0,7,NROI
-11,-8,-6,-5,-8,-3,0,0,-4,2,5,6,-1,6,9,10,NROI
-5,-5,-6,-6,1,0,-2,-4,6,5,0,-2,10,8,2,-1,NROI
1,1,0,0,2,0,-1,-1,3,0,-2,-2,3,0,-2,-3,NROI
-1,0,0,4,-3,-1,0,4,-4,-2,0,4,-4,-2,0,4,NROI
-12,-5,4,16,-12,-5,4,16,-12,-5,4,16,-12,-5,4,16,NROI
-15,-4,4,10,-15,-5,4,10,-15,-5,4,10,-15,-4,4,10,NROI
3,1,-2,-5,3,1,-2,-5,3,1,-2,-5,3,1,-2,-5,NROI
0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,NROI
0,0,0,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-2,NROI
2,0,-1,-2,1,0,-1,-2,1,0,-1,-3,1,0,-2,-3,NROI
2,2,-1,-5,2,2,-1,-5,2,1,-1,-5,1,1,-2,-6,NROI
2,1,-1,-3,1,0,-1,-2,1,0,-1,-3,1,0,-2,-3,NROI
1,1,0,-1,1,0,-1,-1,1,0,-1,-2,1,0,-1,-2,NROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,NROI
1,0,0,0,1,0,0,-1,1,0,-1,-1,1,-1,-1,-1,NROI
0,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,-1,-1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,2,ROI
1,1,1,1,1,0,0,-1,1,0,-2,-4,1,-1,-4,-7,NROI
7,7,7,7,3,2,1,1,-2,-3,-6,-6,-5,-8,-11,-11,NROI
16,16,15,13,6,5,3,1,-1,-3,-5,-8,-3,-4,-7,-10,NROI
22,20,18,17,9,5,3,0,-1,-5,-8,-11,-3,-8,-12,-14,NROI
32,17,10,6,15,5,0,-3,4,-3,-7,-10,0,-1,-4,-7,NROI
15,13,11,11,5,1,0,-1,-2,-5,-9,-9,1,-3,-6,-7,NROI
17,18,21,26,5,5,-6,-10,-4,-3,-2,-3,-2,-1,1,3,NROI
32,43,53,60,-7,1,12,24,-8,-11,-12,-9,0,-1,-2,-5,NROI
29,29,29,27,4,14,21,28,-36,-29,-24,-4,-41,-45,-47,-44,NROI
4,2,0,0,11,9,7,5,-10,-6,0,5,-56,-43,-26,-9,NROI
-5,-2,1,3,0,0,0,0,3,3,0,-2,-1,3,1,-1,NROI
2,-1,0,0,0,-1,0,0,-2,0,0,0,-2,-1,0,0,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,NROI
-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,-2,-1,1,2,NROI
-2,0,0,1,-2,0,0,2,-2,0,1,1,-2,0,0,1,NROI
3,1,-3,-8,4,1,-3,-8,4,2,-2,-7,4,2,-2,-7,NROI
8,2,-2,-6,8,3,-2,-6,9,3,-2,-5,9,3,-2,-5,NROI
0,-2,-3,-4,0,-1,-1,-2,1,1,0,-2,1,2,1,-1,NROI
1,-1,-4,-5,2,0,-2,-3,4,1,-1,-3,5,2,0,-2,NROI
-1,-2,-2,-2,1,0,-1,-1,2,1,0,0,3,2,0,0,NROI
-1,-1,-2,-2,0,-1,-1,-1,0,0,0,0,1,0,0,0,NROI
-1,-2,-2,-2,0,-1,-1,-1,0,0,0,0,1,0,0,0,NROI
-2,-2,-1,0,-1,0,0,0,0,0,1,1,1,1,1,2,NROI
-3,-2,-2,-1,-2,-1,0,0,-1,0,1,1,0,1,1,1,NROI
-3,-2,-2,-1,-2,0,0,0,-1,1,1,2,0,2,2,2,NROI
-4,-3,-2,-2,-2,-1,0,0,-1,0,1,2,0,1,2,2,NROI
1,-1,-1,-1,2,-1,-2,-1,4,2,0,-1,5,5,3,0,NROI
7,-6,-30,-56,9,1,-16,-39,11,8,-1,-22,11,12,9,-8,NROI
6,-8,-14,-12,20,1,-11,-15,36,14,-2,-12,49,25,8,-5,NROI
2,8,21,56,-4,-3,4,34,-8,-10,-4,16,-8,-12,-7,3,NROI
-15,9,13,17,-36,-3,12,17,-65,-27,3,15,-89,-51,-10,11,NROI
-2,-5,-3,7,-6,-6,1,18,-8,-2,12,32,-8,5,23,44,NROI
-40,-23,-10,-3,-23,-5,3,4,-10,2,6,3,-2,5,4,1,NROI
-2,1,2,2,-1,-2,-2,-2,-1,0,0,0,-2,2,2,2,NROI
0,-2,-3,-1,-2,-2,-1,0,1,1,1,0,2,3,2,-1,NROI
2,2,0,0,1,2,0,0,-2,-2,0,0,-5,-5,0,0,NROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,ROI
0,0,-1,-2,0,-1,-2,-3,3,1,-1,-3,6,3,0,-3,NROI
0,0,1,2,-1,-1,0,1,-1,-1,0,1,-2,-1,0,2,NROI
-10,-7,-5,-1,-10,0,1,5,-10,0,4,10,-8,2,9,17,NROI
-21,-12,-6,-5,-15,-6,0,1,-9,0,4,2,0,9,10,4,NROI
11,7,-4,-8,15,7,-5,-10,14,5,-6,-10,13,3,-6,-10,NROI
4,1,-1,-1,3,0,-1,-1,3,0,-1,-1,2,0,-1,-2,NROI
-3,-1,1,4,-3,-1,1,3,-3,-1,1,3,-3,-1,0,3,NROI
-11,-4,5,17,-13,-6,4,16,-13,-6,4,16,-12,-5,5,17,NROI
-16,-4,4,10,-16,-4,5,10,-16,-4,5,11,-16,-4,5,11,NROI
2,0,-2,-4,2,0,-1,-2,2,0,-1,-2,3,1,0,-1,NROI
0,-1,-2,-2,2,1,0,-2,3,1,0,-1,3,2,1,0,NROI
0,0,-1,-1,0,0,0,-1,0,0,0,0,1,1,1,0,ROI
1,0,-2,-3,1,0,-2,-3,1,0,-1,-3,2,1,0,-2,NROI
1,1,-2,-5,1,0,-1,-4,2,1,-1,-4,2,1,-1,-4,NROI
1,0,-2,-3,1,0,-2,-3,1,0,-1,-3,1,0,-1,-2,NROI
1,0,-1,-1,2,1,0,-1,2,1,0,-1,2,1,0,0,NROI
1,0,0,-1,1,1,0,-1,1,1,0,0,1,1,0,0,NROI
1,0,0,0,1,0,-1,-1,1,0,0,-1,1,1,0,-1,NROI
1,5,-1,-6,1,8,-1,-7,1,4,-3,-3,0,1,-3,0,NROI
-5,0,2,0,-5,-1,2,3,-1,-4,-2,3,1,-5,-4,0,NROI
1,4,0,1,4,2,0,1,2,-9,-5,-6,-3,-18,-17,-17,NROI
6,8,8,8,6,6,5,2,-3,-5,-7,-9,-14,-13,-11,-8,NROI
7,5,5,6,-1,-4,-6,5,-10,-12,-13,6,-4,-1,1,9,NROI
4,1,-4,-8,4,0,-5,-10,6,2,-3,-7,7,4,0,-4,NROI
0,-2,-4,-4,-2,-3,-3,-3,1,0,0,0,5,4,4,4,NROI
0,0,-2,-5,1,0,-1,-4,2,1,-1,-3,4,3,1,-2,NROI
1,-2,-6,-8,3,0,-3,-4,4,1,-1,-3,6,3,0,-1,NROI
3,0,-3,-5,7,1,-2,-4,8,2,-2,-3,9,3,0,-2,NROI
3,0,-3,-4,5,2,0,-2,5,3,0,-3,6,3,0,-3,NROI
1,0,0,1,2,1,0,-2,1,0,-3,-5,1,-1,-6,-8,NROI
9,7,5,1,5,2,-1,-4,2,0,-2,-4,-1,-2,-4,-5,NROI
4,0,-3,-4,1,-1,-3,-4,1,0,-2,-8,1,0,0,-5,NROI
7,10,16,29,3,0,-2,1,-3,-1,0,-1,-2,-4,-3,0,NROI
17,39,49,50,-19,6,28,42,-36,-28,-7,16,-36,-38,-30,-18,NROI
0,0,-1,2,3,6,0,-1,-9,5,3,3,-49,-25,-1,13,NROI
3,2,-3,-5,3,3,-3,-5,0,-2,-1,1,1,-8,-4,3,NROI
-3,-1,0,0,-1,1,-1,-1,5,4,-1,-1,5,3,-1,0,NROI
-1,0,0,1,-1,-1,0,1,-1,0,0,1,-1,0,1,1,NROI
-2,-2,0,2,-2,-1,0,3,-1,-1,0,3,-1,-1,0,3,NROI
-3,-1,0,1,-2,0,1,2,-2,0,1,3,-2,0,1,3,NROI
-2,-1,0,0,-1,0,0,1,-1,0,1,1,-1,-1,0,1,NROI
4,2,-2,-7,3,1,-3,-8,3,1,-3,-8,4,1,-3,-8,NROI
8,3,-2,-5,8,3,-2,-6,7,2,-3,-6,7,1,-4,-8,NROI
1,3,2,0,1,2,2,1,0,0,0,0,-2,-2,-2,-2,NROI
1,0,-2,-4,2,0,-2,-3,1,0,-1,-2,0,0,-1,-1,NROI
0,-1,-4,-5,1,0,-4,-4,2,2,-2,-3,4,4,1,0,NROI
-2,-2,-2,-2,-1,-1,-1,0,0,1,1,1,3,3,3,3,NROI
-3,-3,-3,0,-1,-1,-1,4,0,-1,-1,4,1,0,0,4,NROI
-4,-4,-4,-4,0,0,-1,-1,0,0,0,-1,0,0,0,0,NROI
-2,-1,-1,-1,1,0,0,0,1,1,0,0,1,1,0,0,NROI
-2,-1,0,0,-1,0,1,1,-1,0,1,1,-1,0,1,1,NROI
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,NROI
0,2,1,-3,0,2,2,-2,0,1,1,-1,0,0,0,0,NROI
-4,-4,-1,-9,-4,-5,1,0,-1,-2,3,4,1,1,4,6,NROI
14,-12,-34,-48,29,5,-22,-41,39,23,-6,-32,47,40,15,-15,NROI
7,-1,0,3,13,1,-3,-1,16,-1,-7,-4,26,5,-1,-4,NROI
-33,-1,42,73,-42,-20,16,62,-47,-30,0,62,-52,-32,9,81,NROI
-58,-33,-9,2,-46,-16,6,9,-26,-2,13,13,-5,10,16,16,NROI
-4,1,1,-2,-3,1,2,0,-3,0,2,-1,-3,-1,1,-2,NROI
-1,2,2,2,0,0,0,0,-1,0,0,0,-2,0,0,0,ROI
1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,ROI
-3,-3,1,0,0,0,1,1,0,-1,-2,-1,0,-1,-4,-2,NROI
-1,-1,-1,-1,0,0,0,-1,0,1,1,0,0,1,1,0,NROI
1,1,1,1,0,0,0,0,0,-2,-3,-1,0,-3,-5,-3,NROI
6,4,0,-4,5,3,-1,-5,3,0,-4,-7,0,-2,-6,-8,NROI
-5,-4,-2,2,-5,-3,1,6,-5,-1,5,13,-6,0,9,18,NROI
-27,-17,-8,4,-22,-10,1,14,-14,-2,9,22,-8,5,17,29,NROI
-9,-3,-5,-15,0,4,-1,-14,7,9,0,-14,12,11,0,-14,NROI
14,4,-5,-9,14,4,-5,-9,16,7,-5,-10,17,11,-4,-10,NROI
3,0,-1,-1,2,0,-1,-2,2,0,-2,-2,2,0,-2,-2,NROI
-3,-1,1,5,-3,-1,1,5,-4,-1,0,5,-4,-2,0,5,NROI
-12,-6,4,16,-12,-6,4,17,-12,-5,5,17,-12,-5,5,18,NROI
-17,-6,4,9,-17,-5,4,10,-16,-5,4,10,-16,-5,5,11,NROI
1,-1,-2,-3,1,0,-1,-2,2,1,0,-2,2,1,0,-1,NROI
0,-1,-2,-4,1,0,-2,-3,2,1,-1,-2,3,1,0,-1,NROI
-1,-1,-1,-2,-1,0,0,-1,0,0,1,0,1,1,1,1,NROI
1,-1,-2,-3,2,0,-1,-2,3,1,0,-2,4,2,0,-1,NROI
0,0,-2,-5,2,0,-2,-5,2,1,-1,-5,3,2,-1,-4,NROI
1,0,-2,-3,1,0,-1,-2,2,1,-1,-3,2,1,-1,-2,NROI
1,0,-1,-2,1,0,-1,-1,2,1,0,-1,2,1,0,-1,NROI
0,-1,-1,-2,0,0,-1,-1,1,0,0,-1,1,1,0,-1,NROI
1,0,-1,-1,1,1,0,-1,1,0,0,0,2,1,0,0,NROI
0,-3,2,2,0,-5,7,0,0,-4,8,-1,1,-1,4,3,NROI
2,0,-1,-5,-1,5,2,-12,-1,6,2,-12,3,1,-2,-5,NROI
-11,-15,-5,-7,-18,-4,12,9,-15,3,4,3,-3,7,6,6,NROI
-12,-13,-13,-10,2,-2,-4,-4,0,-1,0,2,3,4,4,3,NROI
-8,-4,-2,1,-4,-2,0,1,3,5,7,0,0,-1,-2,-3,NROI
6,2,-2,-5,6,2,-1,-3,4,1,-1,-4,2,0,-3,-5,NROI
-2,-3,-2,-2,-1,-1,0,1,0,0,1,2,-1,0,1,2,NROI
